customer_id,age,gender,region,signup_days_ago,lifetime_value,loyalty_tier
C03044,40,Male,Northeast,528,240.9,Bronze
C03045,46,Male,Southwest,1227,144.32,Bronze
C03046,18,Male,Midwest,1716,136.51,Bronze
C03047,51,Female,Southeast,629,275.73,Bronze
C03048,33,Male,Northeast,1562,149.1,Bronze
C03049,43,Female,West,807,848.89,Gold
C03050,52,Female,West,1363,712.84,Silver
C03051,21,Female,West,99,708.85,Silver
C03052,29,Male,West,234,156.74,Bronze
C03053,34,Male,Southeast,370,102.9,Bronze
C03054,28,Female,Southeast,1085,263.44,Bronze
C03055,58,Female,Northeast,1096,213.72,Bronze
C03056,27,Other,West,147,141.47,Bronze
C03057,31,Male,Northeast,918,84.93,Bronze
C03058,40,Female,West,44,235.72,Bronze
C03059,23,Male,Midwest,1375,170.09,Bronze
C03060,33,Male,Midwest,940,454.64,Silver
C03061,41,Male,Southwest,656,445.23,Silver
C03062,34,Male,Northeast,1390,659.0,Silver
C03063,36,Female,West,1585,78.78,Bronze
C03064,31,Male,Northeast,719,351.06,Silver
C03065,19,Female,Northeast,803,127.14,Bronze
C03066,41,Male,Midwest,1644,81.58,Bronze
C03067,59,Female,Northeast,1434,166.38,Bronze
C03068,38,Male,West,1564,640.23,Silver
C03069,40,Male,Midwest,942,175.02,Bronze
C03070,46,Male,Northeast,149,1001.15,Gold
C03071,22,Male,Northeast,55,401.01,Silver
C03072,58,Female,West,1587,171.63,Bronze
C03073,40,Male,West,1766,695.09,Silver
C03074,57,Female,Midwest,93,365.35,Silver
C03075,29,Male,Midwest,489,105.71,Bronze
C03076,59,Female,West,1779,1303.65,Gold
C03077,47,Female,West,343,309.06,Silver
C03078,44,Male,Southeast,834,248.87,Bronze
C03079,40,Male,West,1643,113.3,Bronze
C03080,35,Male,West,1269,707.39,Silver
C03081,52,Female,West,1509,389.77,Silver
C03082,39,Male,West,1015,431.09,Silver
C03083,18,Female,Southwest,765,154.97,Bronze
C03084,24,Female,Northeast,918,518.37,Silver
C03085,35,Female,Southwest,1593,555.92,Silver
C03086,41,Female,Midwest,1011,134.03,Bronze
C03087,37,Female,West,1766,68.35,Bronze
C03088,52,Male,Northeast,608,412.91,Silver
C03089,18,Female,Southeast,1526,59.38,Bronze
C03090,39,Female,West,1412,280.57,Bronze
C03091,18,Male,West,1179,163.61,Bronze
C03092,47,Female,Northeast,1001,732.75,Silver
C03093,36,Male,Midwest,890,171.82,Bronze
C03094,43,Female,Northeast,736,662.85,Silver
C03095,27,Female,Southwest,1739,154.04,Bronze
C03096,53,Male,Southwest,1140,601.84,Silver
C03097,50,Female,Northeast,1396,1562.91,Gold
C03098,45,Male,Southwest,424,93.57,Bronze
C03099,36,Male,Southwest,513,318.25,Silver
C03100,44,Male,Southeast,695,2904.17,Gold
C03101,29,Female,West,485,259.8,Bronze
C03102,48,Male,Midwest,1529,258.68,Bronze
C03103,57,Male,West,239,497.53,Silver
C03104,50,Female,Southeast,554,253.91,Bronze
C03105,29,Male,Southeast,705,52.64,Bronze
C03106,42,Male,Midwest,1031,677.94,Silver
C03107,22,Male,Northeast,1820,40.34,Bronze
C03108,44,Male,West,925,168.16,Bronze
C03109,43,Male,Southeast,1033,725.37,Silver
C03110,18,Male,Southeast,1629,177.53,Bronze
C03111,24,Other,Southwest,336,131.06,Bronze
C03112,34,Female,Midwest,1129,539.87,Silver
C03113,34,Male,Midwest,1075,113.75,Bronze
C03114,23,Male,Southwest,89,81.45,Bronze
C03115,42,Male,Southwest,415,313.27,Silver
C03116,41,Female,Northeast,85,207.55,Bronze
C03117,35,Male,Midwest,197,79.89,Bronze
C03118,28,Male,Southwest,1465,434.09,Silver
C03119,50,Female,Southeast,746,371.68,Silver
C03120,57,Male,Southeast,894,177.01,Bronze
C03121,32,Male,Northeast,1824,188.26,Bronze
C03122,30,Female,Northeast,1244,373.66,Silver
C03123,43,Female,West,511,714.32,Silver
C03124,33,Male,West,1620,189.71,Bronze
C03125,36,Female,Southwest,1469,441.08,Silver
C03126,46,Male,West,369,406.95,Silver
C03127,18,Female,Southeast,825,539.9,Silver
C03128,53,Female,Northeast,921,253.5,Bronze
C03129,38,Female,Southwest,805,107.65,Bronze
C03130,33,Female,Southeast,1312,161.38,Bronze
C03131,36,Female,Southeast,1403,333.14,Silver
C03132,37,Female,Southwest,630,1257.17,Gold
C03133,18,Female,Midwest,466,158.28,Bronze
C03134,55,Male,Northeast,1275,504.87,Silver
C03135,38,Male,Southwest,1466,182.14,Bronze
C03136,43,Female,Southwest,1403,270.27,Bronze
C03137,49,Female,Northeast,1535,957.05,Gold
C03138,25,Male,Southwest,1654,486.8,Silver
C03139,43,Female,Southeast,1112,80.06,Bronze
C03140,34,Female,Midwest,181,146.17,Bronze
C03141,48,Other,Southwest,963,757.94,Silver
C03142,18,Female,Southwest,569,278.02,Bronze
C03143,36,Male,Southeast,254,87.01,Bronze
C03144,30,Male,Northeast,1371,117.09,Bronze
C03145,43,Male,Northeast,592,460.88,Silver
C03146,43,Male,Midwest,1332,598.82,Silver
C03147,29,Female,Northeast,587,248.66,Bronze
C03148,29,Female,Southeast,1527,2270.56,Gold
C03149,36,Female,Northeast,647,513.75,Silver
C03150,27,Female,Southeast,53,196.54,Bronze
C03151,48,Male,Northeast,1572,117.43,Bronze
C03152,33,Male,West,397,101.76,Bronze
C03153,18,Male,Northeast,1028,330.92,Silver
C03154,33,Male,Southeast,364,157.61,Bronze
C03155,25,Female,Southwest,1486,1103.64,Gold
C03156,18,Male,West,32,915.69,Gold
C03157,23,Male,Northeast,1037,432.58,Silver
C03158,39,Male,Northeast,1311,84.68,Bronze
C03159,53,Female,West,292,133.62,Bronze
C03160,41,Male,Southeast,150,757.57,Silver
C03161,30,Female,West,1773,147.41,Bronze
C03162,43,Male,Midwest,50,671.78,Silver
C03163,32,Female,Southeast,934,375.08,Silver
C03164,29,Male,Midwest,169,256.35,Bronze
C03165,24,Female,West,1530,129.99,Bronze
C03166,18,Female,Southwest,1342,224.79,Bronze
C03167,33,Female,Northeast,235,290.23,Bronze
C03168,39,Female,Midwest,72,619.73,Silver
C03169,36,Male,Northeast,879,110.26,Bronze
C03170,33,Male,Midwest,1171,193.15,Bronze
C03171,26,Male,Southwest,1058,254.76,Bronze
C03172,45,Female,Southeast,236,444.26,Silver
C03173,22,Male,Southwest,664,108.03,Bronze
C03174,47,Male,West,374,74.82,Bronze
C03175,25,Female,Southwest,1195,448.8,Silver
C03176,28,Female,West,401,62.42,Bronze
C03177,20,Male,Northeast,1285,777.81,Silver
C03178,31,Female,Southeast,1217,212.65,Bronze
C03179,49,Female,Southeast,576,60.78,Bronze
C03180,44,Male,Northeast,1417,158.8,Bronze
C03181,49,Male,Midwest,1013,344.2,Silver
C03182,44,Female,Midwest,364,151.5,Bronze
C03183,24,Female,Southwest,40,249.14,Bronze
C03184,34,Male,Midwest,1461,476.31,Silver
C03185,28,Male,West,104,203.98,Bronze
C03186,53,Female,Southwest,1353,105.28,Bronze
C03187,23,Female,Southwest,976,186.96,Bronze
C03188,48,Female,Northeast,942,874.24,Gold
C03189,48,Male,Midwest,1434,1114.94,Gold
C03190,59,Male,Southeast,739,39.73,Bronze
C03191,33,Female,Southeast,882,653.23,Silver
C03192,46,Male,Southeast,805,306.47,Silver
C03193,65,Other,West,915,562.05,Silver
C03194,30,Female,Midwest,765,149.09,Bronze
C03195,19,Male,Midwest,663,49.83,Bronze
C03196,18,Female,Southwest,1639,414.07,Silver
C03197,46,Male,Northeast,1081,104.91,Bronze
C03198,18,Female,Midwest,1516,70.14,Bronze
C03199,33,Male,West,425,74.7,Bronze
C03200,43,Male,Northeast,712,420.24,Silver
C03201,40,Female,West,1429,277.41,Bronze
C03202,43,Female,Southeast,450,494.83,Silver
C03203,40,Male,Southwest,393,446.83,Silver
C03204,53,Female,Southeast,1269,167.53,Bronze
C03205,26,Male,Southeast,1154,229.65,Bronze
C03206,29,Male,Midwest,1811,154.42,Bronze
C03207,28,Male,Northeast,122,202.49,Bronze
C03208,47,Male,Southeast,1628,102.46,Bronze
C03209,48,Male,Southeast,295,347.73,Silver
C03210,43,Male,Southeast,235,643.94,Silver
C03211,52,Male,Midwest,1133,117.34,Bronze
C03212,23,Male,Midwest,66,775.22,Silver
C03213,58,Male,Midwest,1064,271.01,Bronze
C03214,56,Female,West,1680,303.98,Silver
C03215,46,Male,Southeast,1143,53.01,Bronze
C03216,59,Female,Northeast,773,48.11,Bronze
C03217,18,Female,West,48,278.58,Bronze
C03218,31,Female,Southwest,1617,498.08,Silver
C03219,29,Female,Southeast,403,133.72,Bronze
C03220,46,Female,Southeast,123,1100.02,Gold
C03221,25,Male,Midwest,61,474.11,Silver
C03222,47,Female,Midwest,1716,108.04,Bronze
C03223,54,Female,West,169,251.58,Bronze
C03224,46,Female,Northeast,1623,2273.86,Gold
C03225,41,Female,West,1002,79.97,Bronze
C03226,26,Male,Northeast,1074,393.64,Silver
C03227,27,Female,Midwest,1202,183.01,Bronze
C03228,52,Female,West,1274,462.3,Silver
C03229,47,Male,Midwest,762,765.51,Silver
C03230,37,Male,Northeast,783,172.84,Bronze
C03231,32,Female,Southwest,1272,669.83,Silver
C03232,18,Female,Southwest,1594,1806.39,Gold
C03233,25,Female,West,1612,259.73,Bronze
C03234,60,Female,Southeast,87,495.91,Silver
C03235,22,Male,Northeast,1478,143.83,Bronze
C03236,40,Male,Southwest,1328,248.97,Bronze
C03237,50,Male,Midwest,169,208.72,Bronze
C03238,22,Male,Southwest,1076,501.32,Silver
C03239,40,Male,Southeast,930,723.58,Silver
C03240,49,Male,Southeast,407,221.7,Bronze
C03241,38,Female,Southwest,951,972.88,Gold
C03242,72,Female,Midwest,402,969.75,Gold
C03243,18,Male,Northeast,1116,524.35,Silver
C03244,50,Male,Northeast,1617,153.79,Bronze
C03245,35,Male,Midwest,807,141.08,Bronze
C03246,47,Female,Northeast,1395,117.78,Bronze
C03247,43,Male,Midwest,196,574.93,Silver
C03248,29,Male,Southeast,1204,82.22,Bronze
C03249,40,Female,West,552,449.96,Silver
C03250,18,Female,Southeast,1660,92.48,Bronze
C03251,45,Male,Southwest,613,513.47,Silver
C03252,41,Male,Northeast,530,248.51,Bronze
C03253,45,Male,Midwest,925,812.63,Gold
C03254,50,Female,Northeast,1028,683.56,Silver
C03255,42,Female,West,589,890.3,Gold
C03256,39,Male,Southwest,1401,911.18,Gold
C03257,27,Female,West,1325,278.46,Bronze
C03258,29,Male,Midwest,1483,86.24,Bronze
C03259,52,Male,Midwest,1041,94.89,Bronze
C03260,55,Male,West,1660,37.41,Bronze
C03261,35,Female,Southwest,262,92.27,Bronze
C03262,38,Male,Southwest,589,260.33,Bronze
C03263,27,Male,Southeast,1261,147.87,Bronze
C03264,52,Male,Southwest,1506,208.07,Bronze
C03265,45,Male,Northeast,1792,381.25,Silver
C03266,61,Female,Southeast,1554,186.11,Bronze
C03267,27,Male,Northeast,950,89.15,Bronze
C03268,33,Male,Southeast,1642,233.25,Bronze
C03269,40,Female,West,890,109.0,Bronze
C03270,45,Female,Southwest,1272,191.77,Bronze
C03271,35,Female,West,901,819.34,Gold
C03272,27,Female,West,110,191.82,Bronze
C03273,48,Male,Midwest,1602,1204.55,Gold
C03274,46,Female,West,643,887.56,Gold
C03275,27,Female,Southeast,732,145.27,Bronze
C03276,54,Male,West,570,90.02,Bronze
C03277,52,Female,West,794,233.39,Bronze
C03278,39,Male,West,1304,690.9,Silver
C03279,38,Other,Midwest,767,157.41,Bronze
C03280,44,Female,Southwest,635,554.06,Silver
C03281,27,Female,Southeast,1468,726.03,Silver
C03282,38,Female,Southeast,1139,121.92,Bronze
C03283,18,Female,West,651,133.16,Bronze
C03284,48,Male,Midwest,1270,464.7,Silver
C03285,19,Male,Southwest,1051,280.52,Bronze
C03286,56,Male,Southeast,225,131.97,Bronze
C03287,34,Male,Southeast,1024,178.22,Bronze
C03288,35,Female,Southwest,1350,229.64,Bronze
C03289,30,Male,Midwest,975,59.84,Bronze
C03290,34,Male,Midwest,73,487.4,Silver
C03291,55,Female,Southeast,422,159.04,Bronze
C03292,18,Female,Southeast,1496,19.98,Bronze
C03293,53,Male,West,1143,239.49,Bronze
C03294,42,Male,Northeast,184,125.54,Bronze
C03295,23,Male,Southwest,1007,1118.72,Gold
C03296,25,Female,West,1531,144.47,Bronze
C03297,58,Male,Northeast,1674,91.11,Bronze
C03298,26,Female,West,88,386.5,Silver
C03299,24,Male,West,139,135.04,Bronze
C03300,51,Male,Northeast,508,121.33,Bronze
C03301,42,Female,Southeast,647,387.05,Silver
C03302,26,Male,Southeast,1786,95.93,Bronze
C03303,40,Male,West,1647,65.92,Bronze
C03304,25,Male,West,813,1156.78,Gold
C03305,51,Female,Midwest,1102,412.22,Silver
C03306,50,Female,West,1430,192.91,Bronze
C03307,44,Male,West,1085,243.93,Bronze
C03308,42,Male,West,1539,385.78,Silver
C03309,59,Male,West,630,587.57,Silver
C03310,37,Female,Southeast,969,123.92,Bronze
C03311,23,Female,Southwest,1021,340.2,Silver
C03312,43,Female,West,560,155.08,Bronze
C03313,63,Female,West,1056,206.42,Bronze
C03314,25,Male,Midwest,407,282.77,Bronze
C03315,33,Male,Northeast,601,243.23,Bronze
C03316,42,Male,Midwest,1295,474.38,Silver
C03317,37,Male,Southeast,1594,379.32,Silver
C03318,26,Male,West,616,62.97,Bronze
C03319,51,Female,Midwest,1635,72.09,Bronze
C03320,65,Female,West,1648,175.43,Bronze
C03321,40,Female,West,386,1268.72,Gold
C03322,27,Male,West,714,113.7,Bronze
C03323,19,Female,Northeast,1250,202.88,Bronze
C03324,41,Female,Southwest,887,151.0,Bronze
C03325,51,Female,West,1472,148.62,Bronze
C03326,43,Male,West,688,287.27,Bronze
C03327,37,Male,Southeast,1326,863.25,Gold
C03328,30,Male,Midwest,1555,368.84,Silver
C03329,24,Male,Northeast,64,118.73,Bronze
C03330,48,Female,Midwest,1036,2915.82,Gold
C03331,48,Male,Northeast,1678,262.62,Bronze
C03332,19,Male,Midwest,490,145.55,Bronze
C03333,57,Female,West,747,872.08,Gold
C03334,44,Female,Southeast,1723,160.43,Bronze
C03335,54,Male,Midwest,1306,1092.94,Gold
C03336,21,Female,Southwest,1687,111.77,Bronze
C03337,21,Male,Northeast,541,886.28,Gold
C03338,36,Male,West,1101,293.23,Bronze
C03339,44,Male,Northeast,1238,782.07,Silver
C03340,59,Female,Northeast,520,1355.04,Gold
C03341,46,Female,Northeast,302,88.29,Bronze
C03342,35,Male,West,1666,771.39,Silver
C03343,25,Female,Southeast,1042,68.85,Bronze
C03344,52,Male,Southwest,556,95.35,Bronze
C03345,26,Female,Midwest,1181,118.74,Bronze
C03346,57,Male,Northeast,239,385.01,Silver
C03347,34,Male,West,653,252.07,Bronze
C03348,57,Female,Northeast,1195,210.52,Bronze
C03349,46,Female,West,202,279.11,Bronze
C03350,36,Male,Northeast,1731,416.61,Silver
C03351,31,Male,Southeast,476,446.49,Silver
C03352,33,Male,West,1172,655.08,Silver
C03353,43,Male,Southwest,1768,1258.95,Gold
C03354,38,Female,Southeast,40,240.03,Bronze
C03355,30,Female,West,790,153.09,Bronze
C03356,36,Male,Northeast,1357,425.04,Silver
C03357,38,Male,West,1813,87.37,Bronze
C03358,18,Female,West,1207,132.84,Bronze
C03359,43,Male,Northeast,352,601.51,Silver
C03360,26,Female,Southeast,1590,218.83,Bronze
C03361,24,Male,Northeast,1006,82.49,Bronze
C03362,18,Female,Southeast,474,64.02,Bronze
C03363,18,Female,Northeast,371,255.66,Bronze
C03364,21,Female,West,250,683.83,Silver
C03365,29,Female,Southwest,139,675.66,Silver
C03366,61,Male,Northeast,439,270.37,Bronze
C03367,31,Female,Midwest,1471,1492.22,Gold
C03368,40,Female,Midwest,1655,222.66,Bronze
C03369,42,Male,Southwest,534,216.0,Bronze
C03370,39,Male,Midwest,69,24.27,Bronze
C03371,37,Male,Midwest,1562,163.59,Bronze
C03372,23,Male,Midwest,1512,526.8,Silver
C03373,55,Male,Southeast,292,999.81,Gold
C03374,59,Female,Northeast,1723,115.91,Bronze
C03375,18,Male,Southeast,1171,370.94,Silver
C03376,25,Female,Northeast,1503,627.78,Silver
C03377,34,Male,Midwest,1821,247.17,Bronze
C03378,26,Male,Southeast,1467,31.34,Bronze
C03379,44,Female,Midwest,737,305.69,Silver
C03380,29,Female,Northeast,852,485.55,Silver
C03381,63,Male,Southwest,1579,104.31,Bronze
C03382,52,Male,Southwest,490,194.66,Bronze
C03383,40,Male,Northeast,1171,86.49,Bronze
C03384,50,Female,Southeast,246,24.21,Bronze
C03385,51,Female,West,1770,616.65,Silver
C03386,31,Male,Northeast,106,243.87,Bronze
C03387,28,Female,Southeast,1474,1030.61,Gold
C03388,38,Female,Southeast,921,529.32,Silver
C03389,48,Male,Southwest,1225,177.9,Bronze
C03390,39,Female,Southwest,419,227.04,Bronze
C03391,19,Female,Midwest,1079,407.3,Silver
C03392,28,Male,Midwest,1181,584.17,Silver
C03393,37,Male,Southwest,403,327.15,Silver
C03394,37,Male,Southwest,683,661.85,Silver
C03395,61,Male,Southwest,933,187.35,Bronze
C03396,21,Female,Northeast,1077,99.74,Bronze
C03397,44,Male,Northeast,1523,230.83,Bronze
C03398,55,Female,West,773,294.32,Bronze
C03399,65,Female,Midwest,452,82.98,Bronze
C03400,33,Female,Northeast,1230,73.48,Bronze
C03401,43,Female,Northeast,882,366.01,Silver
C03402,44,Male,Southwest,1800,169.74,Bronze
C03403,40,Male,Southwest,860,210.76,Bronze
C03404,36,Female,Southeast,1591,177.02,Bronze
C03405,43,Male,Southwest,1319,961.54,Gold
C03406,18,Male,Midwest,1002,761.72,Silver
C03407,46,Female,West,658,80.35,Bronze
C03408,39,Female,Midwest,599,151.48,Bronze
C03409,35,Male,Northeast,1323,525.84,Silver
C03410,62,Female,Midwest,1382,420.63,Silver
C03411,29,Female,Midwest,1508,235.73,Bronze
C03412,33,Male,Midwest,1348,87.9,Bronze
C03413,61,Male,Northeast,151,132.38,Bronze
C03414,28,Female,Southwest,188,153.69,Bronze
C03415,31,Male,Southeast,1231,313.97,Silver
C03416,36,Male,Northeast,1709,1133.83,Gold
C03417,48,Female,Midwest,1381,131.87,Bronze
C03418,40,Female,Midwest,336,97.18,Bronze
C03419,22,Male,Midwest,1142,221.91,Bronze
C03420,31,Male,West,780,619.28,Silver
C03421,30,Male,Midwest,1091,66.54,Bronze
C03422,37,Other,West,620,905.3,Gold
C03423,43,Male,West,375,209.59,Bronze
C03424,43,Female,Northeast,1305,126.36,Bronze
C03425,18,Female,Midwest,178,57.96,Bronze
C03426,50,Male,Southwest,1069,462.14,Silver
C03427,41,Other,Northeast,1420,209.76,Bronze
C03428,54,Female,Southeast,864,285.33,Bronze
C03429,43,Female,Southwest,810,108.77,Bronze
C03430,51,Male,Southeast,147,183.61,Bronze
C03431,43,Female,Midwest,733,157.92,Bronze
C03432,54,Female,Southwest,346,223.51,Bronze
C03433,44,Other,Northeast,317,133.94,Bronze
C03434,36,Male,Northeast,937,61.51,Bronze
C03435,65,Female,Southwest,1404,2851.64,Gold
C03436,48,Male,Southwest,326,71.73,Bronze
C03437,44,Male,Midwest,1247,288.1,Bronze
C03438,22,Male,Midwest,1445,49.66,Bronze
C03439,22,Female,West,472,40.55,Bronze
C03440,41,Male,West,1334,267.21,Bronze
C03441,39,Female,Southeast,930,286.27,Bronze
C03442,30,Other,Northeast,330,761.54,Silver
C03443,39,Male,Midwest,927,350.58,Silver
C03444,57,Female,Southwest,455,213.83,Bronze
C03445,46,Male,Southwest,279,104.1,Bronze
C03446,24,Male,Southwest,1796,943.04,Gold
C03447,36,Female,Southwest,1568,564.51,Silver
C03448,28,Female,Midwest,715,79.7,Bronze
C03449,33,Female,Midwest,781,253.2,Bronze
C03450,33,Female,West,1027,278.56,Bronze
C03451,32,Male,West,435,179.27,Bronze
C03452,22,Male,Midwest,1669,490.13,Silver
C03453,36,Female,Northeast,830,517.27,Silver
C03454,31,Male,Southwest,273,206.14,Bronze
C03455,18,Male,Midwest,396,190.04,Bronze
C03456,62,Female,Southeast,149,943.0,Gold
C03457,51,Male,West,879,566.54,Silver
C03458,33,Male,West,1493,261.16,Bronze
C03459,38,Female,Northeast,1824,56.47,Bronze
C03460,23,Female,West,1557,333.49,Silver
C03461,58,Female,Southeast,1635,458.64,Silver
C03462,60,Female,Northeast,462,20.51,Bronze
C03463,39,Male,Southeast,212,306.95,Silver
C03464,50,Female,West,1514,168.17,Bronze
C03465,40,Female,Southwest,788,200.58,Bronze
C03466,21,Male,West,1171,108.13,Bronze
C03467,33,Male,Southwest,60,214.14,Bronze
C03468,39,Female,Northeast,1006,856.45,Gold
C03469,32,Female,Northeast,1202,163.73,Bronze
C03470,35,Female,Midwest,557,583.48,Silver
C03471,36,Female,Southeast,1326,118.43,Bronze
C03472,37,Female,West,893,484.39,Silver
C03473,38,Other,West,1438,245.06,Bronze
C03474,25,Female,Southwest,131,335.9,Silver
C03475,29,Male,Southeast,1125,246.27,Bronze
C03476,22,Female,Midwest,1758,435.92,Silver
C03477,49,Male,Midwest,652,24.27,Bronze
C03478,18,Female,Southeast,834,68.18,Bronze
C03479,51,Female,Midwest,437,356.16,Silver
C03480,54,Female,Midwest,1400,38.89,Bronze
C03481,34,Female,Midwest,1420,151.79,Bronze
C03482,18,Male,Southeast,859,233.01,Bronze
C03483,33,Male,Northeast,818,116.13,Bronze
C03484,37,Male,Midwest,647,131.31,Bronze
C03485,25,Female,Southeast,578,312.44,Silver
C03486,31,Female,Northeast,320,606.9,Silver
C03487,56,Female,Southeast,451,103.28,Bronze
C03488,45,Male,Southeast,210,145.83,Bronze
C03489,26,Female,Southeast,684,126.71,Bronze
C03490,18,Female,Northeast,143,27.68,Bronze
C03491,34,Male,Midwest,1291,277.98,Bronze
C03492,35,Female,West,1147,567.5,Silver
C03493,43,Female,West,289,610.93,Silver
C03494,31,Female,West,1160,111.76,Bronze
C03495,44,Male,Midwest,273,79.32,Bronze
C03496,61,Female,Midwest,452,249.5,Bronze
C03497,47,Male,West,364,516.12,Silver
C03498,37,Other,Midwest,1076,281.28,Bronze
C03499,35,Male,West,300,317.47,Silver
C03500,33,Male,Midwest,1193,683.79,Silver
C03501,52,Female,Southeast,1519,125.81,Bronze
C03502,30,Male,West,483,200.74,Bronze
C03503,38,Female,Northeast,1437,1065.44,Gold
C03504,38,Female,Southeast,623,204.97,Bronze
C03505,31,Female,Southeast,1430,78.21,Bronze
C03506,21,Other,Southeast,1039,133.97,Bronze
C03507,41,Male,Southeast,1491,105.18,Bronze
C03508,37,Female,Midwest,885,337.46,Silver
C03509,44,Male,West,1475,109.25,Bronze
C03510,31,Male,West,1209,312.29,Silver
C03511,52,Female,Southeast,1388,126.16,Bronze
C03512,27,Male,Southwest,1584,36.2,Bronze
C03513,58,Female,Midwest,1634,322.45,Silver
C03514,18,Female,Southeast,161,279.67,Bronze
C03515,43,Female,West,797,389.94,Silver
C03516,43,Other,West,1774,133.53,Bronze
C03517,28,Male,West,530,121.32,Bronze
C03518,43,Female,Northeast,1575,351.19,Silver
C03519,53,Female,Midwest,1193,960.18,Gold
C03520,18,Female,Southwest,164,247.16,Bronze
C03521,44,Male,Midwest,796,358.57,Silver
C03522,18,Female,West,841,183.2,Bronze
C03523,26,Male,Midwest,1460,60.99,Bronze
C03524,57,Male,West,799,584.46,Silver
C03525,31,Female,Southeast,123,554.23,Silver
C03526,23,Female,Midwest,1294,463.91,Silver
C03527,35,Female,Northeast,1802,207.73,Bronze
C03528,62,Female,West,194,418.78,Silver
C03529,18,Female,West,354,546.97,Silver
C03530,25,Male,Northeast,1713,1051.68,Gold
C03531,55,Male,West,1271,595.66,Silver
