order_id,customer_id,order_date,category,num_items,order_value,shipping_cost,days_to_deliver
O008770,C03132,2024-04-20,Clothing,1,39.67,10.04,5
O008771,C02628,2024-07-04,Electronics,1,82.54,0.0,3
O008772,C02536,2024-05-10,Clothing,4,119.99,0.0,5
O008773,C02273,2024-03-29,Home,1,8.72,6.9,3
O008774,C03464,2024-12-01,Sports,4,137.29,0.0,3
O008775,C04805,2024-04-27,Clothing,1,39.78,8.06,4
O008776,C00161,2024-09-13,Electronics,1,5.0,10.55,2
O008777,C01785,2024-04-19,Home,4,112.51,0.0,4
O008778,C01945,2024-03-07,Sports,1,24.95,7.08,7
O008779,C03183,2024-05-27,Beauty,6,114.1,0.0,2
O008780,C03975,2024-08-07,Beauty,1,49.35,6.9,5
O008781,C03625,2024-08-01,Sports,1,37.69,10.94,1
O008782,C03745,2024-03-02,Clothing,3,79.78,0.0,5
O008783,C00767,2024-02-25,Sports,1,19.03,10.61,7
O008784,C02028,2024-11-07,Electronics,3,90.04,0.0,4
O008785,C04007,2024-11-29,Clothing,4,75.38,0.0,4
O008786,C00185,2024-11-30,Beauty,1,55.99,5.7,2
O008787,C01897,2024-04-05,Clothing,4,251.87,0.0,2
O008788,C03296,2024-05-25,Home,5,114.47,0.0,5
O008789,C02405,2024-02-17,Home,6,239.02,0.0,5
O008790,C02540,2024-10-20,Beauty,3,114.64,0.0,5
O008791,C00733,2024-10-04,Electronics,2,80.9,0.0,5
O008792,C01622,2024-07-21,Home,6,190.49,0.0,3
O008793,C00578,2024-07-17,Home,5,224.11,0.0,4
O008794,C02162,2024-11-24,Clothing,3,99.7,0.0,1
O008795,C00378,2024-05-03,Electronics,8,178.71,0.0,4
O008796,C03849,2024-07-18,Electronics,5,186.95,0.0,6
O008797,C01309,2024-03-15,Sports,6,219.26,0.0,3
O008798,C04193,2024-06-05,Electronics,3,150.02,0.0,4
O008799,C00842,2024-05-13,Clothing,3,95.43,0.0,6
O008800,C02172,2024-11-07,Electronics,5,168.83,0.0,2
O008801,C00156,2024-04-29,Clothing,5,144.95,0.0,5
O008802,C04149,2024-01-12,Sports,1,43.18,7.52,2
O008803,C01703,2024-08-22,Clothing,3,118.95,0.0,6
O008804,C02636,2024-10-21,Clothing,2,86.38,0.0,3
O008805,C03386,2024-04-17,Beauty,2,56.43,5.17,8
O008806,C04822,2024-02-02,Electronics,2,59.41,11.39,2
O008807,C01414,2024-04-29,Clothing,3,102.1,0.0,5
O008808,C00045,2024-09-12,Beauty,4,149.48,0.0,7
O008809,C01687,2024-03-23,Home,3,136.88,0.0,4
O008810,C02170,2024-06-29,Beauty,5,249.71,0.0,6
O008811,C03242,2024-08-15,Electronics,4,104.2,0.0,6
O008812,C02726,2024-10-01,Clothing,5,164.88,0.0,6
O008813,C01424,2024-07-04,Sports,4,46.43,8.46,4
O008814,C04015,2024-12-06,Clothing,3,51.63,10.8,7
O008815,C04596,2024-07-29,Clothing,3,109.29,0.0,2
O008816,C00074,2024-09-05,Sports,3,170.24,0.0,4
O008817,C03019,2024-02-12,Sports,7,127.45,0.0,4
O008818,C01561,2024-03-13,Beauty,4,201.67,0.0,7
O008819,C00892,2024-12-07,Clothing,4,125.67,0.0,4
O008820,C03133,2024-01-19,Electronics,2,97.55,0.0,3
O008821,C01890,2024-06-13,Electronics,4,84.49,0.0,5
O008822,C01247,2024-09-23,Clothing,2,97.9,0.0,4
O008823,C03803,2024-05-07,Sports,3,102.08,0.0,6
O008824,C00473,2024-12-20,Clothing,2,33.0,10.7,6
O008825,C02218,2024-10-27,Sports,4,177.66,0.0,3
O008826,C00701,2024-11-13,Clothing,1,42.66,12.32,1
O008827,C02080,2024-12-16,Electronics,4,150.32,0.0,5
O008828,C00053,2024-05-21,Electronics,6,319.48,0.0,4
O008829,C02988,2024-02-03,Home,6,141.16,0.0,6
O008830,C00139,2024-04-07,Clothing,6,273.64,0.0,2
O008831,C01398,2024-07-28,Beauty,3,82.49,0.0,4
O008832,C02138,2024-11-11,Home,3,169.46,0.0,2
O008833,C00828,2024-11-15,Clothing,4,56.18,9.49,3
O008834,C02084,2024-07-16,Beauty,2,76.54,0.0,3
O008835,C02977,2024-09-12,Home,3,111.16,0.0,5
O008836,C01249,2024-02-11,Electronics,1,23.83,8.89,5
O008837,C04650,2024-04-13,Beauty,3,156.74,0.0,3
O008838,C04836,2024-11-17,Electronics,3,47.09,8.89,1
O008839,C04365,2024-07-07,Clothing,1,33.92,6.13,4
O008840,C00186,2024-11-17,Home,3,103.0,0.0,6
O008841,C03443,2024-12-08,Beauty,1,23.01,12.24,4
O008842,C04965,2024-03-02,Home,4,158.42,0.0,5
O008843,C03194,2024-05-22,Home,4,146.41,0.0,6
O008844,C04929,2024-08-09,Clothing,2,57.47,8.87,4
O008845,C01413,2024-01-20,Home,5,210.49,0.0,5
O008846,C03189,2024-10-06,Home,2,54.57,9.23,1
O008847,C02917,2024-09-21,Electronics,4,164.39,0.0,2
O008848,C01016,2024-09-04,Beauty,4,80.65,0.0,6
O008849,C04538,2024-04-25,Clothing,4,134.84,0.0,5
O008850,C04135,2024-09-11,Electronics,3,104.51,0.0,5
O008851,C04262,2024-10-23,Beauty,3,149.98,0.0,5
O008852,C01936,2024-01-13,Beauty,1,24.25,8.09,5
O008853,C01469,2024-02-15,Home,3,43.9,12.97,4
O008854,C04539,2024-11-29,Clothing,3,102.94,0.0,2
O008855,C04427,2024-08-29,Home,3,186.53,0.0,5
O008856,C01359,2024-03-11,Home,2,75.37,0.0,2
O008857,C01770,2024-02-28,Home,1,14.7,9.64,3
O008858,C02762,2024-07-22,Beauty,1,29.78,12.95,5
O008859,C02883,2024-02-20,Home,2,86.25,0.0,2
O008860,C01190,2024-01-16,Electronics,3,44.84,5.23,5
O008861,C01193,2024-02-20,Electronics,1,26.06,10.98,2
O008862,C02817,2024-08-11,Electronics,3,171.95,0.0,4
O008863,C03622,2024-05-07,Beauty,5,208.0,0.0,5
O008864,C04857,2024-06-18,Beauty,1,34.29,12.97,4
O008865,C01043,2024-09-23,Electronics,5,256.59,0.0,4
O008866,C00226,2024-03-08,Clothing,2,29.06,8.79,5
O008867,C01979,2024-04-30,Home,1,77.06,0.0,6
O008868,C03978,2024-06-28,Sports,6,126.44,0.0,6
O008869,C03832,2024-08-13,Electronics,2,39.95,7.16,5
O008870,C02645,2024-11-23,Home,2,67.27,10.11,7
O008871,C01884,2024-07-09,Clothing,1,57.39,5.57,2
O008872,C00541,2024-10-27,Electronics,5,180.33,0.0,4
O008873,C00646,2024-09-07,Beauty,3,137.82,0.0,3
O008874,C04802,2024-01-06,Beauty,3,138.41,0.0,4
O008875,C04727,2024-09-18,Electronics,5,168.37,0.0,6
O008876,C04287,2024-03-31,Beauty,1,63.12,7.71,3
O008877,C01689,2024-07-12,Sports,1,35.35,8.88,5
O008878,C00855,2024-11-24,Electronics,3,57.85,8.15,3
O008879,C00405,2024-03-04,Home,5,122.05,0.0,3
O008880,C03344,2024-10-20,Clothing,4,49.99,11.25,1
O008881,C02478,2024-08-13,Clothing,1,25.05,12.37,4
O008882,C00520,2024-11-29,Electronics,6,305.6,0.0,2
O008883,C02941,2024-03-03,Beauty,2,82.74,0.0,4
O008884,C01408,2024-03-11,Electronics,3,111.58,0.0,4
O008885,C00821,2024-01-20,Beauty,3,122.96,0.0,4
O008886,C03675,2024-11-28,Electronics,4,199.85,0.0,3
O008887,C04531,2024-09-01,Home,2,75.9,0.0,7
O008888,C03836,2024-03-04,Home,3,126.23,0.0,3
O008889,C04068,2024-10-19,Home,3,77.64,0.0,4
O008890,C03288,2024-12-29,Electronics,2,108.89,0.0,4
O008891,C02182,2024-08-12,Sports,5,204.65,0.0,6
O008892,C04715,2024-09-22,Sports,3,74.4,11.23,5
O008893,C03233,2024-06-10,Clothing,7,243.4,0.0,3
O008894,C00425,2024-02-14,Home,6,192.92,0.0,5
O008895,C01552,2024-11-14,Clothing,4,182.17,0.0,4
O008896,C00358,2024-09-25,Clothing,2,50.21,11.36,5
O008897,C03447,2024-01-25,Beauty,1,14.14,6.08,3
O008898,C01595,2024-10-26,Home,2,44.24,10.86,4
O008899,C01011,2024-08-12,Clothing,3,51.51,11.19,5
O008900,C00197,2024-03-14,Sports,2,91.26,0.0,5
O008901,C01034,2024-04-25,Beauty,1,30.14,12.38,5
O008902,C00862,2024-05-31,Sports,1,8.99,12.25,6
O008903,C00349,2024-03-09,Beauty,1,25.31,11.06,5
O008904,C03778,2024-07-20,Electronics,1,49.83,6.17,4
O008905,C01659,2024-10-29,Sports,3,92.5,0.0,4
O008906,C00575,2024-03-31,Home,4,105.31,0.0,4
O008907,C01820,2024-02-19,Clothing,2,58.77,7.58,3
O008908,C00931,2024-10-15,Clothing,4,179.33,0.0,2
O008909,C04009,2024-04-01,Home,2,63.1,9.98,3
O008910,C04683,2024-12-25,Electronics,6,192.18,0.0,3
O008911,C00484,2024-08-22,Clothing,7,193.55,0.0,3
O008912,C03913,2024-11-11,Home,3,96.45,0.0,4
O008913,C00358,2024-01-29,Electronics,7,357.97,0.0,4
O008914,C04481,2024-06-20,Electronics,3,120.98,0.0,6
O008915,C00254,2024-06-21,Beauty,2,77.46,0.0,3
O008916,C03995,2024-08-23,Home,1,38.3,6.69,4
O008917,C00835,2024-02-11,Beauty,4,113.53,0.0,4
O008918,C01191,2024-05-28,Home,2,71.9,12.74,2
O008919,C01704,2024-10-14,Home,5,87.49,0.0,3
O008920,C04892,2024-07-31,Electronics,3,142.39,0.0,4
O008921,C04565,2024-06-23,Clothing,3,102.87,0.0,4
O008922,C00493,2024-04-08,Clothing,6,193.46,0.0,3
O008923,C03410,2024-04-29,Sports,5,144.54,0.0,2
O008924,C04147,2024-10-29,Clothing,1,62.92,8.39,4
O008925,C03128,2024-01-17,Beauty,2,52.79,10.68,5
O008926,C02121,2024-01-29,Clothing,1,60.82,9.85,5
O008927,C03866,2024-02-17,Beauty,3,129.68,0.0,6
O008928,C00052,2024-10-15,Clothing,3,134.94,0.0,5
O008929,C00262,2024-05-07,Electronics,2,81.88,0.0,3
O008930,C03003,2024-03-08,Sports,2,81.12,0.0,6
O008931,C01909,2024-02-08,Home,6,143.8,0.0,7
O008932,C03647,2024-05-12,Clothing,7,386.54,0.0,3
O008933,C02378,2024-04-28,Beauty,2,79.03,0.0,3
O008934,C03395,2024-11-19,Sports,3,135.6,0.0,4
O008935,C04337,2024-02-21,Beauty,5,209.84,0.0,4
O008936,C01626,2024-05-15,Electronics,2,23.58,12.77,3
O008937,C01229,2024-09-03,Home,1,35.19,10.3,3
O008938,C04387,2024-06-17,Electronics,4,159.64,0.0,2
O008939,C01390,2024-03-10,Clothing,5,124.02,0.0,4
O008940,C01488,2024-02-05,Home,5,138.6,0.0,2
O008941,C00917,2024-10-14,Electronics,4,132.55,0.0,5
O008942,C02142,2024-01-05,Sports,1,8.96,6.75,5
O008943,C00711,2024-12-25,Clothing,3,81.19,0.0,4
O008944,C01887,2024-05-27,Electronics,3,71.23,5.46,4
O008945,C02217,2024-08-24,Clothing,4,68.05,12.77,4
O008946,C01321,2024-03-08,Electronics,1,16.47,12.0,3
O008947,C02564,2024-08-18,Home,1,63.49,11.38,6
O008948,C04446,2024-05-29,Beauty,2,72.31,10.31,6
O008949,C04832,2024-08-08,Home,5,276.18,0.0,5
O008950,C02627,2024-09-17,Clothing,1,40.64,10.94,4
O008951,C00401,2024-09-22,Clothing,3,142.8,0.0,7
O008952,C00751,2024-04-23,Clothing,8,240.79,0.0,5
O008953,C04917,2024-06-13,Sports,4,64.27,6.34,6
O008954,C01888,2024-02-25,Clothing,3,82.97,0.0,3
O008955,C03686,2024-12-07,Clothing,2,78.29,0.0,3
O008956,C01419,2024-12-21,Electronics,2,71.6,10.2,5
O008957,C02604,2024-09-06,Home,2,25.95,11.98,4
O008958,C03772,2024-08-30,Clothing,3,99.43,0.0,4
O008959,C02019,2024-01-02,Home,6,145.52,0.0,2
O008960,C02037,2024-05-22,Beauty,1,59.06,12.25,3
O008961,C01646,2024-06-17,Sports,2,77.39,0.0,4
O008962,C03488,2024-03-03,Home,5,207.65,0.0,5
O008963,C00814,2024-06-02,Clothing,1,50.19,8.0,4
O008964,C04734,2024-12-15,Sports,3,128.15,0.0,5
O008965,C03170,2024-09-11,Beauty,4,176.42,0.0,6
O008966,C01024,2024-03-06,Home,3,109.16,0.0,4
O008967,C01510,2024-10-11,Clothing,2,65.33,11.76,5
O008968,C02039,2024-07-06,Electronics,3,108.21,0.0,5
O008969,C01394,2024-07-11,Beauty,4,122.51,0.0,6
O008970,C02347,2024-10-22,Home,3,145.19,0.0,6
O008971,C00856,2024-01-11,Clothing,2,62.3,10.37,5
O008972,C01167,2024-06-28,Electronics,1,72.06,12.13,5
O008973,C02755,2024-12-08,Sports,4,156.61,0.0,4
O008974,C01666,2024-03-30,Electronics,1,46.98,10.78,4
O008975,C04039,2024-08-10,Electronics,2,80.37,0.0,3
O008976,C01973,2024-11-30,Beauty,3,146.28,0.0,4
O008977,C03688,2024-08-13,Clothing,4,195.21,0.0,2
O008978,C01117,2024-04-12,Clothing,5,240.85,0.0,6
O008979,C03369,2024-12-02,Home,2,115.76,0.0,5
O008980,C04543,2024-12-20,Electronics,1,57.13,8.78,4
O008981,C00734,2024-12-21,Sports,1,42.5,6.09,3
O008982,C03784,2024-08-19,Clothing,5,216.88,0.0,6
O008983,C02922,2024-09-23,Home,1,5.0,8.34,4
O008984,C03330,2024-10-10,Electronics,3,178.35,0.0,3
O008985,C04618,2024-07-08,Home,4,139.38,0.0,7
O008986,C01707,2024-02-17,Beauty,2,44.07,12.92,3
O008987,C03499,2024-10-10,Electronics,1,15.94,7.64,5
O008988,C01125,2024-10-28,Sports,3,134.69,0.0,6
O008989,C04718,2024-02-24,Home,1,44.67,9.16,1
O008990,C04855,2024-12-04,Electronics,3,167.06,0.0,2
O008991,C01859,2024-04-28,Clothing,2,48.48,11.64,3
O008992,C02292,2024-01-02,Home,4,157.1,0.0,6
O008993,C02514,2024-08-11,Electronics,3,97.01,0.0,6
O008994,C04961,2024-08-23,Beauty,7,234.76,0.0,6
O008995,C03516,2024-07-21,Clothing,3,99.65,0.0,3
O008996,C02001,2024-05-23,Home,3,151.9,0.0,4
O008997,C01798,2024-01-11,Electronics,8,295.85,0.0,5
O008998,C02317,2024-09-15,Home,2,80.22,0.0,3
O008999,C02581,2024-10-24,Clothing,4,127.22,0.0,5
O009000,C02015,2024-06-05,Beauty,6,326.06,0.0,4
O009001,C02168,2024-07-15,Home,6,100.44,0.0,3
O009002,C03029,2024-04-01,Sports,6,5.0,12.28,4
O009003,C01948,2024-11-28,Clothing,2,58.04,8.8,3
O009004,C01144,2024-06-01,Electronics,5,112.66,0.0,5
O009005,C04806,2024-05-13,Electronics,6,241.18,0.0,6
O009006,C04232,2024-04-25,Sports,5,186.23,0.0,5
O009007,C03149,2024-03-07,Sports,3,75.69,0.0,6
O009008,C00936,2024-05-29,Electronics,3,117.96,0.0,5
O009009,C03158,2024-09-12,Clothing,5,212.02,0.0,8
O009010,C00001,2024-02-10,Clothing,3,90.44,0.0,5
O009011,C00077,2024-06-29,Home,1,73.92,12.27,1
O009012,C02629,2024-07-06,Electronics,3,62.18,8.09,3
O009013,C02196,2024-02-08,Clothing,1,22.07,11.29,4
O009014,C00574,2024-11-06,Home,2,76.88,0.0,3
O009015,C01549,2024-11-22,Home,2,70.49,5.46,5
O009016,C00186,2024-08-04,Beauty,2,73.32,6.5,6
O009017,C04618,2024-05-09,Clothing,3,126.33,0.0,5
O009018,C03843,2024-09-20,Sports,2,17.7,9.75,3
O009019,C03493,2024-04-23,Clothing,2,33.9,6.23,4
O009020,C02244,2024-03-03,Clothing,3,127.12,0.0,5
O009021,C00034,2024-04-06,Sports,1,50.02,11.45,6
O009022,C01621,2024-11-25,Home,1,43.95,9.14,7
O009023,C01897,2024-01-18,Electronics,5,242.4,0.0,5
O009024,C02456,2024-07-23,Sports,6,342.0,0.0,6
O009025,C01801,2024-07-31,Clothing,3,137.58,0.0,2
O009026,C04633,2024-04-06,Home,1,41.08,12.76,4
O009027,C02084,2024-10-05,Sports,2,55.07,5.63,1
O009028,C01406,2024-08-23,Clothing,2,84.88,0.0,3
O009029,C03689,2024-06-16,Sports,8,174.51,0.0,4
O009030,C02653,2024-02-29,Home,1,5.0,6.43,5
O009031,C04539,2024-03-25,Electronics,4,124.01,0.0,4
O009032,C01187,2024-09-17,Electronics,2,129.49,0.0,1
O009033,C04134,2024-12-20,Home,1,58.2,10.51,6
O009034,C02140,2024-06-14,Sports,4,138.42,0.0,5
O009035,C02679,2024-08-15,Clothing,5,169.24,0.0,3
O009036,C03795,2024-02-29,Home,2,37.36,7.03,3
O009037,C02720,2024-06-12,Clothing,3,101.48,0.0,4
O009038,C04603,2024-08-17,Electronics,6,153.7,0.0,5
O009039,C02227,2024-03-22,Home,4,123.37,0.0,6
O009040,C02332,2024-06-05,Home,3,94.96,0.0,3
O009041,C04024,2024-07-09,Sports,3,105.55,0.0,3
O009042,C04451,2024-12-27,Home,4,139.73,0.0,3
O009043,C03369,2024-08-31,Sports,2,102.04,0.0,4
O009044,C03958,2024-08-29,Sports,5,162.04,0.0,6
O009045,C00488,2024-08-09,Sports,5,82.95,0.0,3
O009046,C00279,2024-06-16,Clothing,5,206.0,0.0,4
O009047,C02592,2024-04-30,Electronics,4,187.55,0.0,1
O009048,C00650,2024-01-02,Sports,10,528.41,0.0,4
O009049,C02979,2024-04-27,Home,3,70.18,6.71,7
O009050,C00355,2024-05-15,Clothing,4,200.82,0.0,4
O009051,C02243,2024-11-25,Electronics,3,122.35,0.0,4
O009052,C04900,2024-05-06,Home,3,147.08,0.0,2
O009053,C02481,2024-08-28,Beauty,7,177.96,0.0,3
O009054,C00558,2024-04-17,Electronics,2,115.05,0.0,5
O009055,C03487,2024-10-25,Electronics,3,84.54,0.0,4
O009056,C00162,2024-04-21,Home,2,30.58,10.77,2
O009057,C00699,2024-06-11,Home,2,63.67,6.73,3
O009058,C01974,2024-10-01,Home,3,107.9,0.0,4
O009059,C03545,2024-01-19,Home,4,126.7,0.0,6
O009060,C03778,2024-08-20,Beauty,2,90.77,0.0,2
O009061,C02206,2024-01-20,Beauty,3,107.93,0.0,7
O009062,C00492,2024-08-28,Clothing,4,122.01,0.0,4
O009063,C01993,2024-09-16,Home,2,60.46,8.26,5
O009064,C01033,2024-02-18,Home,2,65.99,5.89,3
O009065,C03284,2024-06-02,Clothing,5,272.42,0.0,5
O009066,C03511,2024-01-03,Sports,3,93.58,0.0,3
O009067,C04920,2024-11-03,Electronics,4,270.73,0.0,3
O009068,C04775,2024-10-18,Beauty,4,198.98,0.0,1
O009069,C00786,2024-06-17,Electronics,3,114.82,0.0,3
O009070,C01834,2024-07-16,Electronics,1,35.75,11.48,7
O009071,C00992,2024-06-27,Beauty,4,205.18,0.0,3
O009072,C04207,2024-04-12,Home,2,68.23,6.51,2
O009073,C01784,2024-08-06,Electronics,2,43.66,6.92,3
O009074,C01185,2024-01-16,Beauty,1,23.98,9.01,5
O009075,C02462,2024-02-16,Clothing,1,24.65,6.33,4
O009076,C01669,2024-12-01,Beauty,1,50.63,6.67,4
O009077,C02314,2024-02-15,Home,3,88.18,0.0,5
O009078,C00572,2024-04-09,Electronics,4,190.31,0.0,5
O009079,C04301,2024-07-01,Clothing,3,102.76,0.0,3
O009080,C03739,2024-12-19,Beauty,4,105.48,0.0,4
O009081,C00584,2024-08-03,Electronics,2,95.79,0.0,3
O009082,C02221,2024-05-13,Sports,2,51.74,10.07,4
O009083,C00308,2024-12-05,Clothing,3,114.42,0.0,2
O009084,C04546,2024-11-12,Electronics,2,94.91,0.0,4
O009085,C00062,2024-01-09,Electronics,4,95.85,0.0,5
O009086,C04571,2024-07-31,Sports,1,28.92,8.07,3
O009087,C03789,2024-05-18,Electronics,1,36.56,12.01,3
O009088,C02134,2024-08-09,Beauty,4,185.06,0.0,1
O009089,C01960,2024-11-16,Beauty,1,57.21,6.06,5
O009090,C02033,2024-03-31,Clothing,6,281.95,0.0,4
O009091,C03763,2024-11-10,Sports,3,134.83,0.0,4
O009092,C02787,2024-04-21,Home,2,93.56,0.0,5
O009093,C01543,2024-04-22,Electronics,1,35.09,5.36,5
O009094,C01676,2024-07-16,Clothing,2,70.54,12.91,6
O009095,C04622,2024-09-19,Home,2,66.98,7.48,2
O009096,C00034,2024-11-12,Clothing,1,24.41,9.43,3
O009097,C03962,2024-11-08,Sports,2,87.34,0.0,6
O009098,C02800,2024-12-07,Home,3,117.47,0.0,1
O009099,C01856,2024-06-10,Sports,5,239.42,0.0,6
O009100,C03681,2024-03-24,Home,1,66.56,11.18,3
O009101,C02686,2024-02-14,Home,2,42.8,11.99,2
O009102,C01058,2024-02-14,Clothing,1,7.7,7.8,4
O009103,C04502,2024-09-27,Clothing,5,217.62,0.0,4
O009104,C02962,2024-07-28,Electronics,4,237.96,0.0,5
O009105,C04389,2024-06-22,Electronics,5,117.22,0.0,4
O009106,C02628,2024-09-03,Beauty,4,134.92,0.0,3
O009107,C03821,2024-06-22,Beauty,3,162.28,0.0,3
O009108,C03158,2024-02-05,Electronics,2,111.73,0.0,4
O009109,C03644,2024-10-28,Clothing,4,140.43,0.0,4
O009110,C03763,2024-10-24,Beauty,7,232.25,0.0,4
O009111,C02132,2024-06-06,Electronics,4,127.35,0.0,3
O009112,C00607,2024-05-18,Clothing,4,182.98,0.0,5
O009113,C02356,2024-02-02,Clothing,3,40.19,9.47,3
O009114,C02300,2024-09-07,Beauty,3,20.39,9.36,5
O009115,C03917,2024-11-21,Clothing,2,97.75,0.0,6
O009116,C04276,2024-06-19,Beauty,5,210.37,0.0,5
O009117,C01334,2024-04-19,Clothing,2,44.03,9.65,3
O009118,C04009,2024-06-15,Home,9,356.79,0.0,5
O009119,C02474,2024-05-04,Home,7,223.75,0.0,4
O009120,C03558,2024-08-01,Sports,7,133.24,0.0,4
O009121,C03734,2024-10-21,Sports,5,185.45,0.0,2
O009122,C02087,2024-06-29,Electronics,5,116.46,0.0,4
O009123,C03351,2024-03-23,Electronics,5,143.0,0.0,4
O009124,C04912,2024-12-27,Sports,1,5.0,6.9,5
O009125,C00376,2024-11-14,Clothing,3,114.33,0.0,1
O009126,C01953,2024-01-25,Beauty,3,125.42,0.0,4
O009127,C03711,2024-09-02,Electronics,2,44.49,8.56,1
O009128,C02089,2024-02-10,Clothing,2,104.44,0.0,4
O009129,C01694,2024-02-28,Home,3,104.38,0.0,5
O009130,C03556,2024-06-25,Electronics,4,83.02,0.0,4
O009131,C04281,2024-01-30,Electronics,3,100.4,0.0,3
O009132,C00072,2024-02-14,Clothing,1,38.59,6.99,6
O009133,C01775,2024-11-04,Beauty,5,239.01,0.0,4
O009134,C00574,2024-06-02,Electronics,2,66.28,7.48,2
O009135,C04665,2024-02-09,Electronics,2,40.52,6.22,4
O009136,C04067,2024-05-19,Home,4,156.05,0.0,3
O009137,C03708,2024-09-13,Clothing,2,46.09,5.4,1
O009138,C00153,2024-03-10,Sports,3,115.87,0.0,3
O009139,C00729,2024-05-15,Home,1,18.17,7.61,5
O009140,C02280,2024-08-23,Sports,1,46.25,10.26,3
O009141,C01553,2024-04-21,Beauty,1,46.52,8.58,2
O009142,C03664,2024-02-02,Beauty,3,72.6,12.8,3
O009143,C03568,2024-07-14,Clothing,3,154.21,0.0,3
O009144,C04272,2024-06-26,Beauty,3,98.18,0.0,3
O009145,C04345,2024-12-25,Sports,2,49.16,7.33,4
O009146,C03107,2024-05-13,Clothing,5,227.42,0.0,3
O009147,C04897,2024-07-09,Home,2,98.2,0.0,5
O009148,C01000,2024-11-30,Home,6,177.3,0.0,4
O009149,C01135,2024-01-06,Home,5,275.56,0.0,4
O009150,C04743,2024-10-19,Clothing,5,154.22,0.0,1
O009151,C03146,2024-06-27,Clothing,2,103.53,0.0,3
O009152,C02716,2024-10-09,Clothing,1,5.0,12.94,5
O009153,C00354,2024-04-15,Beauty,3,116.73,0.0,4
O009154,C01303,2024-09-02,Sports,4,164.7,0.0,3
O009155,C04083,2024-11-20,Beauty,5,120.18,0.0,7
O009156,C03732,2024-08-18,Clothing,2,116.25,0.0,4
O009157,C04622,2024-08-02,Beauty,1,59.51,9.27,6
O009158,C00510,2024-09-29,Sports,1,52.83,5.72,5
O009159,C01538,2024-04-14,Clothing,2,92.39,0.0,4
O009160,C00178,2024-01-23,Beauty,4,86.22,0.0,5
O009161,C02377,2024-10-21,Beauty,3,113.95,0.0,3
O009162,C00801,2024-06-09,Electronics,3,105.49,0.0,5
O009163,C03244,2024-07-12,Beauty,2,6.66,6.26,3
O009164,C03667,2024-09-22,Beauty,3,106.51,0.0,2
O009165,C00938,2024-03-23,Beauty,4,117.93,0.0,4
O009166,C03028,2024-06-16,Clothing,1,47.8,10.91,2
O009167,C02021,2024-11-24,Sports,4,128.27,0.0,2
O009168,C02783,2024-05-22,Clothing,1,35.99,5.51,5
O009169,C03541,2024-02-12,Home,4,105.2,0.0,5
O009170,C01975,2024-12-09,Home,2,118.33,0.0,6
O009171,C01519,2024-01-12,Sports,7,169.17,0.0,3
O009172,C02670,2024-01-22,Home,5,105.0,0.0,3
O009173,C01259,2024-01-18,Home,4,187.04,0.0,5
O009174,C03111,2024-03-02,Electronics,3,77.08,0.0,3
O009175,C01243,2024-07-07,Home,7,164.43,0.0,2
O009176,C02754,2024-03-19,Electronics,4,128.93,0.0,3
O009177,C02676,2024-06-15,Sports,1,20.69,6.68,2
O009178,C03673,2024-05-29,Beauty,3,109.11,0.0,3
O009179,C00420,2024-08-10,Clothing,2,62.2,5.33,8
O009180,C00653,2024-04-14,Beauty,1,49.05,5.91,1
O009181,C02872,2024-09-10,Electronics,4,143.27,0.0,2
O009182,C03246,2024-01-07,Sports,3,135.47,0.0,9
O009183,C04910,2024-06-11,Electronics,7,221.03,0.0,5
O009184,C00868,2024-10-16,Sports,4,85.32,0.0,5
O009185,C04209,2024-07-13,Clothing,2,95.72,0.0,3
O009186,C02988,2024-11-14,Sports,2,95.3,0.0,4
O009187,C00174,2024-05-09,Home,1,30.52,5.23,4
O009188,C04733,2024-04-18,Clothing,3,99.0,0.0,4
O009189,C01560,2024-08-06,Sports,5,109.54,0.0,5
O009190,C04128,2024-11-14,Beauty,1,34.15,6.55,1
O009191,C04593,2024-05-09,Home,2,100.28,0.0,3
O009192,C02243,2024-08-31,Sports,3,142.12,0.0,4
O009193,C04624,2024-11-02,Sports,2,47.11,7.68,3
O009194,C02489,2024-10-23,Sports,2,20.21,12.35,6
O009195,C01513,2024-03-25,Electronics,5,132.08,0.0,6
O009196,C02772,2024-09-11,Home,1,22.01,8.48,4
O009197,C01644,2024-11-22,Beauty,1,52.69,11.2,6
O009198,C00024,2024-08-24,Clothing,1,34.82,8.33,2
O009199,C02338,2024-01-01,Electronics,1,22.83,12.82,1
O009200,C02944,2024-09-21,Sports,2,69.25,9.74,4
O009201,C04400,2024-07-12,Sports,2,65.11,5.78,1
O009202,C04727,2024-12-29,Clothing,4,117.31,0.0,4
O009203,C01717,2024-12-22,Home,5,208.88,0.0,4
O009204,C04134,2024-05-01,Clothing,1,14.62,6.22,3
O009205,C00745,2024-12-29,Sports,3,103.11,0.0,5
O009206,C04178,2024-01-04,Clothing,1,51.01,10.42,5
O009207,C00050,2024-05-28,Clothing,1,44.59,5.53,4
O009208,C03050,2024-03-01,Sports,4,129.71,0.0,4
O009209,C02743,2024-10-08,Home,5,270.18,0.0,2
O009210,C03890,2024-04-26,Home,6,184.51,0.0,5
O009211,C01623,2024-06-20,Home,4,103.46,0.0,5
O009212,C03398,2024-11-29,Home,3,156.23,0.0,5
O009213,C01788,2024-08-25,Clothing,1,76.46,0.0,6
